tid,artist,category,genre,id,title,tracks,year
8682,l orchestre de la suisse romande cd1,classical,,109114,haydn the paris symphonies cd1,no 82 in c major l ours vivace assai allegretto menuette e trio finale vivace no 83 in g mino la poule allegro spiritoso andante minuette e trio allegretto finale vivace no 84 in e flat major largo allegro andante menuet e trio allegretto finale vivace ,
8685,varios,classical,classical,109117,carmen,suite carmen no 1 georges bizet suite carmen no 2 georges bizet alborada del gracioso maurice ravel rapsodia espaã ola malagueã a maurice ravel rapsodia espaã ola habanera maurice ravel rapsodia espaã ola feria maurice ravel capricho espaã ol alborada nicolai rimsky korsakov capricho espaã ol variazioni nicolai rimsky korsakov capricho espaã ol alborada vivo nicolai rimsky korsakov capricho espaã ol scena e canto gitano nicolai rimsky korsakov capricho espaã ol fandango asturiano nicolai rimsky korsakov ,1999
8686,takashi yoshimatsu,classical,,109118,symphony no 5 etc ,symphony no 5 andante pesante allegro molto symphony no 5 allegretto allegro molto symphony no 5 andante lamentoso symphony no 5 andante maestoso allegro molto atom hearts club suite no 2 pizzicato steps moderato atom hearts club suite no 2 aggressive rock allegro con fuoco atom hearts club suite no 2 brothers blues andante atom hearts club suite no 2 rag super light allegro moderato atom hearts club suite no 2 mr g returns allegro moderato atom hearts club suite no 2 atomic boogie allegro molto modera to presto prelude to the celebration of birds ,
8687,toru takemitsu,classical,classical,109119,chamber music,romance distance de fee hika piano pieces for children breeze piano pieces for children clouds rain tree sketch from far beyond chrysanthemums and november fog orion litany in memory of michael vyner i adagio litany in memory of michael vyner ii lento misterioso rain tree sketch ii in memoriam olivier messiaen between tides ,
8688,schoenberg a,classical,,109120,moses und aron kammersymphonie no 2 cd 2 ,soloists bbc singers orpheus boys choir bbc so p boulez moses u nd aron act 2 scene 1 aaron and the 70 elders soloists bbc singers orpheus boys choir bbc so p boulez moses u nd aron act 2 scene 2 soloists bbc singers orpheus boys choir bbc so p boulez moses u nd aron act 2 scene 3 1 diese bild bezeugt soloists bbc singers orpheus boys choir bbc so p boulez moses u nd aron act 2 scene 3 2 feierlich soloists bbc singers orpheus boys choir bbc so p boulez moses u nd aron act 2 scene 3 3 tanz der schlachter soloists bbc singers orpheus boys choir bbc so p boulez moses u nd aron act 2 scene 3 4 o gotterbild soloists bbc singers orpheus boys choir bbc so p boulez moses u nd aron act 2 scene 3 5 rasch soloists bbc singers orpheus boys choir bbc so p boulez moses u nd aron act 2 scene 3 6 orgie der trunkenheit und des tanzes soloists bbc singers orpheus boys choir bbc so p boulez moses u nd aron act 2 scene 3 7 o goldener gott soloists bbc singers orpheus boys choir bbc so p boulez moses u nd aron act 2 scene 3 8 ziemlich rasch soloists bbc singers orpheus boys choir bbc so p boulez moses u nd aron act 2 scene 4 soloists bbc singers orpheus boys choir bbc so p boulez moses u nd aron act 2 scene 5 moses and aron ensemble intercontemporain p boulez kammersymphnie no 2 1 adagio ensemble intercontemporain p boulez kammersymphnie no 2 2 con fuoc o ,
8689,new world symphony w michael tilson thomas,classical,classical,109121,the music of ingolf dahl,concerto for alto saxophone recitative concerto for alto saxophone adagio passacaglia concerto for alto saxophone rondo alla marcia allegro brioso hymn music for brass instruments chorale fantasy christ lay in the bonds of death music for brass instruments intermezzo music for brass instruments fugue the tower of saint barbara symphonic legend barbara the tower of saint barbara symphonic legend the king the tower of saint barbara symphonic legend the tower the tower of saint barbara symphonic legend the martyrdom ,1995
8690,new arts trio,classical,classical,109122,in recital at chautauqua,beethoven trio in d major allegro vivace con brio beethoven trio in d major largo assai ed espressivo beethoven trio in d major presto part mozart adagio bloch three nocturnes andante bloch three nocturnes andante quieto bloch three nocturnes tempesto calmo maestoso con moto piazzola la muerte del angel allegro brahms piano trio in b major op 8 no 1 allegro con brio brahms piano trio in b major op 8 no 1 allegro molto brahms piano trio in b major op 8 no 1 adagio brahms piano trio in b major op 8 no 1 allegro ,
8692,berlin radio symphony orchestra heinz rogneron,classical,classical,109124,east german revolution,overture in b flat major d 470 franz schubert overture in d major d 556 franz schubert overture in e minor d 648 franz schubert symphony no 2 in b flat major d 125 largo allegro vivace franz schubert symphony no 2 in b flat major d 125 andante franz schubert symphony no 2 in b flat major d 125 allegro vivace franz schuber t symphony no 2 in b flat major d 125 presto franz schubert symphony no 6 in c major d 589 adagio allegro franz schubert symphony no 6 in c major d 589 andante franz schubert symphony no 6 in c major d 589 scherzo presto franz schubert symphony no 6 in c major d 589 allegro moderato franz schubert ,1990
8693,w a mozart,classical,,109125,klavierwerke babette hierholzer,454a 540 573 545 allegro andante rondo 398 330 allegro moderato andante cantabile rondo ,
8695,beethoven,classical,classical,109127,the complete piano sonatas and concertos claudio arrau disc 8,piano sonata no 23 in f minor op 57 appassionata i allegro assai piano sonata no 23 in f minor op 57 appassionata ii andante con moto piano sonata no 23 in f minor op 57 appassionata iii allegro ma non troppo piano sonata no 24 in f sharp op 78 for therese i adagio cantabile allegro ma non troppo piano sonata no 24 in f sharp op 78 for therese ii allegro vivace piano sonata no 26 in e flat op 81a les adieux i das lebewohl adagio allegro piano sonata no 26 in e flat op 81a les adieux ii abwexenheit andante expresivo piano sonata no 26 in e flat op 81a les adieux iii das wiedersehn vivacissimemente piano sonata no 27 in e minor op 90 i mit lebhaftigkeit und durchaus mit empfingung und ausdruck piano sonata no 27 in e minor op 90 ii nicht zu gexchwind und sehr singbar vorgetragen piano sonata no 20 in g op 49 no 2 i allegro ma non troppo piano sonata no 20 in g op 49 no 2 ii tempo di menuetto ,2001
8696,sabine meyer,classical,classical,109128,c stamitz clarinet concertos vol ii,concerto no 1 in f for clarinet 1 allegro concerto no 1 in f for clarinet 2 andante moderato concerto no 1 in f for clarinet 3 rondeau concerto for basset horn in b flat 1 allegro concerto for basset horn in b flat 2 romance poco adagio concerto for basset horn in b flat 3 rondo allegro concerto for clarinet and bassoon in b flat 1 allegro moderato concerto for clarinet and bassoon in b flat 2 andante moderato concerto for clarinet and bassoon in b flat 3 rondo concerto no 7 in e flat for clarinet 1 allegro molto concerto no 7 in e flat for clarinet 2 adagio concerto no 7 in e flat for clarinet 3 rondeau ,1995
8698,handel,classical,classical,109130,music for the royal fireworks watermusic suite,fireworks overture adagio allegro lentement allegro fireworks bourree fireworks la paix largo alla siciliana fireworks la rejouissance allegro fireworks menuet i fireworks menuet ii watermusic allegro watermusic air andante un poco allegretto watermusic bourree vivace watermusic hornpipe watermusic andante espressivo watermusic hornpipe allegro deciso ,1749
8699,duo ars vivendi,classical,,109131,duo ars vivendi,bach js suite d moll bwv 997 1 preludio bach js suite d moll bwv 997 2 fuga bach js suite d moll bwv 997 3 sarabande bach js suite d moll bwv 997 4 gigue jacques ibert paraboles i ii 1 moderato jacques ibert paraboles i ii 2 allegro moderator jacques ibert entrâ acte allegro vivo jan truhlar sonatina semplice op 18 1 allegretto con umore jan truhlar sonatina semplice op 18 2 andante jan truhlar sonatina semplice op 18 3 allegro scherzoso jaime m zenamon drei retratos 1989 1 encuentro jaime m zenamon drei retratos 1989 2 despedida jaime m zenamon drei retratos 1989 3 dialogo ,
8700,josã carreras,classical,classical,109132,canciones napolitanas,luigi denza funiculã funiculã salvatore cardillo core ngrato vincenzo d annibale o paese d o sole rodolfo falvo dicitencello vuie gaetana lama silenzio cantatore e a mario santa lucia luntana ernesto de curtis tu ca nun ciangne eduardo di capua o sole mio luigi denza i te vurria vasã l bovio tagliaferri passione giuseppe cioffi na sera e maggio e cannio o surdato nnamurato ernesto de curtis torna a surriento ,
8701,renata tebaldi,classical,classical,109133,christmas festival,adeste fideles ave maria wiegenlied what child is this o holy night tu scendi dalle stelle silent night panis angelicus o devine redeemer mille cherubini in coro ave maria adeste fideles ,
8702,mouloudji,classical,chanson,109134,le disque d or,un petit coquelicot madame la mã me tout fout le camp les feuilles mortes la belle ã poque le dã serteur faut vivre rue de la lappe j ai tant besoin d amour si tu t imagines suis je au nord suis je au sud a paris un jour tu verras ,1981
8703,frutos do espã rito,classical,gospel,109135,declaramos,um sã³ deus povo escolhido corpo e famã lia pai eu quero faremos mensã o do nome do senhor arraial do povo de deus reinarã santo nova vida seu nome ã declaramos quebra as cadeias rio de vida resplandecerã brilha ,
8704,carlos barbosa,classical,,109136,rhapsody in blue and west side story,i feel pretty scherzo somewhere cha cha meeting scene something s coming maria america cool tonight i have a love finale jasbo brown blues liza prelude no 3 rhapsody in blue ,
8705,erroll garner,classical,,109137,the original misty,misty rosalie i ve got the world on a string 7 11 jump don t worry bout me you are my sunshine part time blues all of a sudden in a mellow tone there s a small hotel track11 track12 track13 ,2003
8706,bach choir of bethlehem,classical,classical,109138,wachet auf ,cantata bwv 56 ich will den kreuzstab gerne tragen recitative mein wandel auf der welt aria endlich endlich wird mein joch recitative ich stehe fertig and bereit chorale komm o tod du schlafes bruder cantata bwv 140 wachet auf ruft uns die stimme recitative er kommt er kommt aria duet wenn koemmst du mein heil chorale zion hoert die waechter singen recictative so geh herein zu mir aria duet mein freund ist mein chorale gloria sei dir gesungen motet bwv anh 159 ich lasse dich nicht ,
8707,various artists,classical,classical,109139,the spirit of the season,minnesota orchestra overture from the nutcracker op 71a philip brunelle ding dong merrily on high music workshop the little dummer boy dale warland singers coventry carol minnesota opera gesu bambino metropolitan boys choir o holy night guthrie theatre reading from a christmas carol francine roche au pays de l espoir moore by four deck the halls debbie duncan o come o come emmanuel voice trek god rest ye merry gentlemen butch thompson it came upon a midnight clear jonny lang santa claus is back in town the steeles silent night ,1998
8708,the american boychoir,classical,,109140,on christmas day,the first nowell personent hodie sussex carol once in royal david s city deck the hall jesus christ the apple tree the twelve days of christmas o come all ye faithful god rest you merry gentlemen i sing of a maiden hark the herald angels sing salvator mundi ,
8709,ralph manno clarinet,french clarinet rhapsody,classical,109142,alfredo perl piano,1995 claude debussy rapsody no 1 claude debussy petit piece francis poulenc sonata 1 allegro tristamente francis poulenc sonata 2 romanza tres calme francis poulenc sonata 3 allegro con fuoco arthur honegger sonatine 1 modere arthur honegger sonatine 2 lent et soutenu arthur honegger sonatine 3 vif et rythmique florent schmitt andantino op 30 no 1 darius milhaud sonatine op 100 1 tres rude darius milhaud sonatine op 100 2 lent darius milhaud sonatine op 100 3 tres rude darius milhaud duo concertant op 351 darius milhaud caprice op 355a ,
8710,the salzburg baroque chamber orchestra,classical,,109143,pachebel bach vivaldi many more,albinoni adagio for organ and string pachelbel canon bach suite no 3 in d overture bach air on a g string bach gavotte bach bouree bach gigue vivaldi allegro vivaldi andante vivaldi allegro 2 gluck dance of the blessed spirits boccherini minuet ,
8711,j s bach jaakko pekka kuusisto with tapiola sinfonietta,classical,classical,109144,violin concertos,concerto for two violins in d minor 1st movement vivace concerto for two violins in d minor 2nd movement largo ma non tanto concerto for two violins in d minor 3rd movement allegro violin concerto in e major 1st movement allegro violin concerto in e major 2nd movent adagio violin concerto in e major 3rd movement allegro assai concerto for two violins in c minor 1st movement allegro concerto for two violins in c minor 2nd movement adagio concerto for two violins in c minor 3rd movement allegro violin concerto in a minor 1st movement allegro moderato violin concerto in a minor 2nd movement andante violin concerto in a minor 3rd movement allegro assai ,2001
8712,pavel klikar,classical,,109145,musica antiqua praha,sonata a 3 anon sonata seconda a 5 johann heinrich schmelzer laudate dominum omnes gentes i wolfgang ebner sonata con duobus violinis anon laudate dominum omnes gentes ii wolfgang ebner sonata a 3 anon 2 beatus vir wolfgang ebner sonata a 4 henricus aloysius bruckner laudate pueri johann joseph flixius baletti a 4 johann heinrich schmelzer magnificat anon trcaiccona a 3 choei anon ,
8713,george butterworth,classical,classical,109146,the british music collection,loveliest of trees when i was one and twenty look not in my eyes think no more lad the lads in their hundreds is my team ploughing bredon hill o fair enough are sky and plain when the lad for longing sighs on the idle hill of summer with rue my heart is laden a shropshire lad 1912 two english idylls 1911 the banks of green willow 1913 ,2001
8714,mozart,classical,,109147,symphonies 22 23 24 25,s 22 1 allegro assai s 22 2 andante grazioso s 22 3 presto assai s 23 1 allegro spiritoso s 23 2 andante grazioso s 23 3 presto assai s 24 1 allegro spiritoso s 24 2 andantino grazioso s 24 3 allegro s 25 1 allegro con brio s 25 2 andate s 25 3 menuetto s 25 4 allegro ,
8715,the power pack orchestra,classical,classical,109148,dance to your 40 all time ballroom hits,quickstep in the mood opus 1 don t get around much anymore i m beg inning to see the light american patrol rumba the touch of your lips spanish harlem my cherie amour the sh adow of your smile jive guitar boogie shuffle nut rocker quickstep goody goody deep in the heart of texas hoots mon waltz lara s theme moon river the green leaves of summer foxtrot you made me love you limehouse blues st louis blues body a nd soul stranger on the shore foxtrot moonlight serenade mood indigo tuxedo junction it happene d in monterey samba bazil suca suca caravan at the copacabana jive lipstick on your collar let there be drums cha cha never on a sunday spanish flea tango hernando s hideaway a new fangled tango quickstep get happy the continental last waltz the last waltz ,1989
8716,gioacchino rossini europa symphony soloists ,classical,classical,109149,flute quartets,quartet in g major moderato quartet in g major andante quartet in g major rondo allegro quartet in a major allegro quartet in a major andante quartet in a major rondo allegro quartet in b flat major allegro vivace quartet in b flat major andante quartet in b flat major allegretto quartet in d major allegro spirituoso quartet in d major andante assai quartet in d major allegro tempesta ,
8717,patrick fiori,classical,chanson,109150,a marseille,marseille je sais oã¹ aller bleu et vert debout tant que tu vis mon pays si tu revenais ligne numã ro 13 sans bruit partir pardonne moi miraval ,2002
8718,bartolomeo de escobedo missa philippus rex hispaniae,classical,,109151,bartolomeo de escobedo missa philippus rex hispaniae,introcuction instrumentale kyrie gloria carole magnus eras clemens non papa dicite in magni nicolas gombert credo sanctus laudate dominum philippe rogier ave maria francisco guerrero agnus dei de sancto philippo instrumental nune enim si centum pierre de manchicourt regina caeli francisco guerrero mortuus est philippus ambrosio cotes ,
8719,scottish national orchestra neeme jarviexander nevsky scythian suite,classical,,109152,prokofiev sergei alexander nevsky scythian suite,alexander nevsky russian under the mongolian yoke alexander nevsky songs about alexander nevsky alexander nevsky the crusaders in pskov alexander nevsky arise ye russian people alexander nevsky the battle of ice alexander nevsky the field of the dead alexander nevsky alexander s entrance into pskov scythian suite the adoration of veless and ala scythian suite the enemy god and the dance of the spirits of darkness scythian suite night scythian suite the glorious departure of lolly and the sun s procession ,
8720,various,classical,,109153,famous piano works,bach partita no 1 preludium allemande corrente sarabande menuett i ii giga beethoven piano sonata no 8 adagio cantabile mozart fantasia no 2 for piano in d minor rameau gavotte and 6 variations dvorak dumka in c minor and furiant in g minor schubert impromptu no 4 for piano in a flat minor grieg lyric pieces for piano op 12 mozart sonata no 11 in a major ,
8721,the consort of musicke anthony rooleyuerrieri et amorosi cd2,classical,,109154,monteverdi madrigali guerrieri et amorosi cd2,altri canti di marte altri canti di marte due begli occhi fur l armi mentre vaga angioletta ardo e scoprir o sia tranquillo il mare ninfa che scalza il piede dolcissimo uscignolo chi vol haver felice lamento della ninfa non havea febo ancora lamento della ninfa amor dicea il ciel perchã t en fuggi o fillide non partir ritrosetta su su su pastorelli vezzosi vago augelletto ,
8723,liveoak,classical,,109156,lanterns of fire love the mystic in renaissance spain,shepherdinlove recercada segunda diego ortiz c1510 1570 shepherdinlove kyrie l homme arme juan de antxieta d 1523 shepherdinlove a hermosa juan vasquez c1500 1560 shepherdinlove ve ante mis ojos anonymous 15th century shepherdinlove de do nde veni s amores juan vasquez shepherdinlove noche oscura san juan de la cruz 1542 1591 nina erguide me los ojos alonso cancionero de palacio shepherdinlove dama mi grande querer moxica cancionero de palacio shepherdinlove con el viento anon romances y latras a 3 voces shepherdinlove mano a mano anon cancionero de palacio shepherdinlove pase el agoa anon cancionero de palacio shepherdintree recercada primera la espan a diego ortiz shepherdintree gloria l homme arme juan de antxieta shepherdintree diferencias conde claros enriquez de valderrabano 1547 shepherdintree quien no sabe de penas anon sung to juan de la cruz shepherdintree juyzio fuerte triana cancionero de columbina shepherdintree fantasia 8 luys de milan 1536 el pastorcico san ju an de la cruz shepherdintree pleni sunt coeli alonso de mudarra josquin des pres shepherdintree esta la reina del cielo anon cancionero de palacio shepherdintree vexilla regis passio domini pierre de la rue c 1460 1518 shepherdintree ay nada me responde maria de san jose d 1603 shepherdintree caligaverunt oculi mei tomas luis de victoria 1548 16 11 shepherdintree tenebrae factae sunt anon ms 382 biblioteca publica de barcelona shepherdinheaven recercada sexta diego ortiz shepherdinheaven sanctus l homme arme juan de antxieta shepherdinheaven templa bras ese psalterio anon romances y letras shepherdinheaven et resurrexit l homme arme morales m de fuenllan a 1554 shepherdinheaven llama de amor viva san juan de la cruz shepherdinheaven dic nobis maria anon cancionero de columbina shepherdinheaven alegria alegria juan ponce fl 1500 1520 shepherdinheaven dios immortal francisco guerrero 1528 1599 shepherdinheaven agnus dei l homme arme juan de antxieta ,
8724,coro hispano de san francisco,classical,,109157,vamos al portal,juan de araujo dime amor â quã prodigio es aquã ste francisco guerrero vamos al portal roque ceruti â quiã n serã este arroyo puro antonio durã n de la motta dios y joseph apuestan ignacio jerusalã m y stella cherubes y pastores san alfonso liguori el cielo murmullos matã as durango pues mi dios ha nacido fabiã n peres ximeno ay ay galeguiã os renã rojas el niã o de yaracuy juan gutierrez de padilla albricias pastores francesco guerrero a un niã o llorando hernã n franco gaspar fernandes lumen ad revolutionem ,
8725,pierre de la rue,classical,classical,109158,missa de septem doloribus,01 josquin stabat mater 02 introã tus veni in altitudinem 03 missa de s d kyrie 04 missa de s d gloria 05 graduale plorans ploravit 06 alleluia vox turturis 07 prosa astat virgo 08 missa de s d credo 09 offertorium doleo super te 10 missa de s d sanctus 11 missa de s d agnus dei 12 communio eplurare et gaudere ,2002
8726,harnoncourt concentus musicus wien13 14 20,classical,classical,109159,mozart symphonies nos 13 14 20,symph no 13 in f major k 112 i allegro ii andante iii menuetto trio iv molto allegro symph no 14 in a major k 114 i allegro moderato ii andante iii menuetto trio iv molto allegro symph no 20 in d major k 133 i allegro ii andante iii menuetto trio iv allegro ,1998
8727,mina,classical,,109160,mazzini canta battisti,perchã no nessun dolore io e te da soli amor mio la mente torna eppur mi son scordato di te io vorrei non vorrei ma se vuoi il leone e la gallina e penso a te insieme acqua azzurra acqua chiara emozioni ancora tu si viaggiare i giardini di marzo medley live ,
8730,various artists,classical,classical,109163,the very best of romantic classics,smetana the moldau from my fatherland dvorak romance in f minor rimsky korsakov scherazade i the sea and sinbads ship raval pavane pour une infante defunte bizet carmen suite aragonaise bizet carmen suite intermezzo bizet carmen suite habanera bizet carmen suite seguidilla debussy clair de lune schumann piano concerto in a minor brahms violin concerto in d major op 77 ,1993
8731,frank martin,classical,classical,109164,concerto for 7 wind instruments,concerto for 7 wind instruments timpani percussion and strin g orchestra i allegro ii adagietto iii allegro vivace etudes for string orchestra overture i pour l enchainement des traits ii pour le pizzicato iii pour l expression et le sostenuto iv pour le style fugue petite symphonie concertante i adagio allegro con moto ii adagio iii allegretto alla marcia passacaglia for string orchestra ,1951
8732,various,classical,classical,109165,the ultimate opera album volume 1,glacomo puccini manon lescaut w a mozart le norre di figaro figaros bryllup geatano donizetti don pasquale guiseppe verdi die zauberflote tryllefjã jten guiseppe verdi aida guiseppe verdi la traviata glacomo puccini turandot w a mozart don giovanni umberto giordano andrea chenier gioacchino tossini il barbiere de sigviglia giocomo puccini gianni schicchi geatano donizetti anna bolena georg friedrich handel xerxes richard wagner tristan und isolde otto nicolai die lustigen weiber von windsor ,1990
8733,various artists,classical,,109166,grand potpourri grand concertos,thomas blees grand potpourri d dur fur violoncello und orchester thomas blees konzert e moll fur violoncello und orchester allegro thomas blees konzert e moll fur violoncello und orchester larghetto thomas blees konzert e moll fur violoncello und orchester allegrett o leo witoszinsky divertimento assai facile fur gitarre und klavier a ndante con moto leo witoszinsky divertimento assai facile fur gitarre und klavier w alzer leo witoszinsky divertimento assai facile fur gitarre und klavier a ndante con variazioni leo witoszinsky divertimento assai facile fur gitarre und klavier p olacca leo witoszinsky stucke fur gitarre und klavier andante con espressi one leo witoszinsky stucke fur gitarre und klavier rondo allegro leo witoszinsky stucke fur gitarre und klavier marcia allegro mode rato ,
8734,various,classical,classical,109167,valsas e danã as clã ssicas,j s bach abertura suite orchestral n 3 f chopin minute waltz p i tchaikovsky flower waltz j strauss dulces vieneses f chopin valsa em lã menor j strauss danãºbio azul l v beethoven para elisa e waldteufel the skaters waltz j offenbach barcarolle les contes d hoffmann j strauss ii geschichen aus dem wienerwald op 325 l delibes waltz from coppelia p i tchaikovsky sleeping beauty waltz ,2004
8736,die meistersinger von nã¼rnberg,classical,classical,109169,ausschnitte wagner richard komponist,vorspiel die gemeinde da zu mir der heiland kam adalbert kraus kunz vogelsang tenor vogelsang sachs walther beckmesser kothner nac renã kollo walther von stolzing tenor walther beckmesser kothner pogner vogelsang bernd weikl sixtus beckmesser baãÿ beckmesser walther kothner pogner vogelsang nac martin egel konrad nachtigall baãÿ die lehrbuben david magdalene sachs johannistag gerd nienstedt fritz kothner bariton sachs was duftet doch der flieder adolf dallapozza david tenor david sachs am jordan st johannis stand norman bailey hans sachs baãÿ sachs wahnmonolog wahn wahn ã¼berall wahn hannelore bode eva sopran julia hamari magdalene sopran eva magdalene walther da alles volk wachet auf es nahet der tag kurt moll veit pogner baãÿ pogner walter volk sachs eva morgenlich leuchtend sachs volk verachtet mir die meister nicht ,
8737,donizetti,classical,opera,109170,lucia di lammermoor,cruda funesta smania la pietade in suo favore regnava nel silenzio quando rapito in estasi sulla tomba che rinserra qui di sposa eterna fede soffriva nel pianto se tradirmi tu potrai chi mi frena in tal momento qui del padre ancor respira o giusto cielo il dolce suono ardon gli incensi spargi d amaro pianto tombe degli avi miei tu che a dio spiegasti l ali ,1989
8738,various artists,classical,,109171,romantic adagios cd 1,barber adagio for strings massenet meditation thais rachmaninoff piano concerto no 2 in c minor op 18 satie gymnopedies 1 and 3 mozart clarinet concerto in a major k622 khachaturian adagio of spartacus and phrygia beethoven sonata in c sharp minor op 27 no 2 moonlight bruch kol nidrei elgar nimrod enigma variations mahler symphony no 5 in c sharp minor ,
8739,sibelius,classical,classical,109172,greatest hits,finlandia op 26 valse triste op 44 no 1 the swan of tuonela from lemminkainen suite iii alla marcia moderato from karelia suite iii allegro ma non tanto from violin concerto in d minor op 47 iii scherzo allegro from symphony no 1 a fountain in the park from pelleas un melisande ii vivace from string quartet in d minor op 56 voces intimae iii allegro motto from symphony no 5 romance in c major iii vivacissim lento e suave attaca from symphony no 2 in d m ajor op 43 iv finale allegro moderato from symphony no 2 in d major op 43 ,1995
8740,various artists,classical,classical,109173,best loved classics 12,josef suk violin j s bach partita no 3 in e bwv 1006 i preludio mã¼nchner philharmoniker rudolf kempe beethoven overture egmont op 84 victoria de los angeles soprano sinfonia of london rafael frã¼hbeck de burgos brahms orch douglas gamley wiegenlied op 49 no 4 rudolf buchbinder piano mozart piano sonata no 11 in a k 331 iii alla turca philharmonia orchestra carlo maria giulini rossini overture lagazza ladra the thieving magpie die diebische elster la pie voleuse nicolai gedda tenor orchestre national de la r t f georges prãªtre adam le postillon de lonjumeau ronde du postillon mes amis ã coutez l histoire act l london philharmonic orchestra norman del mar tchaikovsky serenade for strings in c op 48 ll valse moderato maria callas soprano philharmonia orchestra tullio serafin catalani la wally ebben ne andrã² lontana act l london philharmonic orchestra sir adrian boult rimsky korsakov the snow maiden dance of the tumblers act lll berliner philharmoniker herbert von karajan smetana mã vlã st vitava die moldau orchestre national de france georges prãªtre dukas l apprenti sorcier the sorcerer s apprentice der zauberlehrling berliner philharmoniker klaus tennstedt wagner overture die meistersinger von nã¼rnberg ,1991
8742,igor stravinsky,classical,classical,109175,sacre du printemps firebird pierre boulez ,sacre du printemps introduction the adoration of the earth sacre du printemps the augurs of spring sacre du printemps game of abduction sacre du printemps spring round dances sacre du printemps games of the rival tribes sacre du printemps procession of the wise elder sacre du printemps dance of the earth sacre du printemps indroduction the sacrifice sacre du printemps mystical circle of the young girls sacre du printemps glorification of the chosen victim sacre du printemps summoning of the ancestors sacre du printemps ritual of the ancestors sacre du printemps scarificial dance firebird introduction firebird kashchei s magic garden firebird appearance of the firebird firebird dance of the firebird firebird ivan tsarevich captures the firebird firebird the firebird s entreaties firebird the princesses game with the golden apple firebird sudden appearance of ivan tsarevich firebird the princesses round dance firebird daybreak firebird magic carillon firebird dance of the kashchei s retinue firebird infernal dance firebird lullayby firebird disapearance of the palace ,
8743,sergej rachmaninow,classical,,109176,13 prã ludes,op 23 no 1 in f min largo op 23 no 2 in b maestoso op 23 no 4 in d andante cantabile op 23 no 5 in g min alla marcia op 23 no 7 in c min allegro op 23 no 8 in a flat allegro vivace op 32 no 1 in c allegro vivace op 32 no 2 in b min allegretto op 32 no 6 in f min allegro appassionato op 32 no 7 in f moderato op 32 no 9 in a allegro moderato op 32 no 10 in f min lento op 32 no 12 in g min allegro ,
8744,franã ois couperin,classical,classical,109177,troisiã me livre de piã ces de clavecin,quatorziã me ordre le rossignol en amour double du rossignol quatorziã me ordre la linote ã farouchã e quatorziã me ordre les fauvã tes plaintives quatorziã me ordre le rossignol vainqueur quatorziã me ordre la julliet quatorziã me ordre le carillon de cithã re quatorziã me ordre le petit rien dixneuviã me ordre les calotins et les calotines ou la piã ce ã tretous dixneuviã me ordre l ingã nã¼e dixneuviã me ordre l artiste dixneuviã me ordre les culbutes ixcxbxnxs dixneuviã me ordre la muse plantine dixneuviã me ordre l enjouã e ,1988
8745,leopold mozart,classical,classical,109178,7 symphonies,s in f allegro s in f andante s in f allegro assai s in f molto allegro s in f menuet moderato s in f andante s in f allegro assai s in a presto s in a andante s in a menuet s in d allegro assai s in d adagio s in d presto ,1991
8746,the new london chorale,classical,classical,109179,the young wolfgang amadeus mozart,you know him well title 02stay with me til the morning number 21 surrounded by her mystery sinfonia concertante ave verum corpus no need to wait say goodbye i remember horn concerto o isis and osiris rondo alla turk halleluja ,1986
8747,rudolf baumgertner conductor w a mozart,classical,,109180,festival strings lucerne vivadi w a mozart,concerto in f major p 278 allegro concerto in f major p 278 andante concerto in f major p 278 allegro concerto in d major op 10 allegro concerto in d major op 10 largo concerto in d major op 10 allegro divertimento in f major kv138 allegro divertimento in f major kv138 andante divertimento in f major kv138 presto eine kleine nachtmusik kv525 allergro eine kleine nachtmusik kv525 romance andante eine kleine nachtmusik kv525 menuetto allegretto eine kleine nachtmusik kv525 rondo allegro ,
8748,wolfgang a mozart,classical,classical,109181,requiem in d minor k 626,introitus requiem aeternum kyrie sequenz dies irae tuba mirum rex tremendae majestatis recordare jesu pie confutatis maledictus lacrimosa dies illa offertorium domine jesu christe hostias et preces sanctus benedictus agnus dei communio lux aeterna ,1961
8749,hallmark,classical,classical,109182,a soothing soak,berceuse from dolly suite siciliano from sonata n0 4 in c minor largo from xerxes andante cantabile from string quartet op 11 clair de lune andante grazioso from cello concerto in b flat solveig s song from peer gynt suite no 2 op 55 andante excerpt from violin concerto in e minor ave verum corpus adagietto from l arlesienne suite no 1 andantino simplice excerpt from piano concerto no 1 meditation from thais ,2001
8750,royal philharmonic orchestra,classical,,109183,abba greatest hits,abbature s o s mama mia eagle i have a dream does your mother know money money money knowing me knowing you gimme gimme gimme summer night city chiquitita finale ,
8752,carl ditters von dittersdorf,classical,classical,109185,mhs three symphonies,symphony in c major 1 the four ages of man symphony in c major 2 the four ages of man symphony in c major 3 the four ages of man symphony in c major 4 the four ages of man symphony in d major 1 the fall of phoeton symphony in d major 2 the fall of phoeton symphony in d major 3 the fall of phoeton symphony in d major 4 the fall of phoeton symphony in g major 1 the transformation of actaeon into a stag symphony in g major 2 the transformation of actaeon into a stag symphony in g major 3 the transformation of actaeon into a stag symphony in g major 4 the transformation of actaeon into a stag ,1987
8753,luciano pavarotti,classical,,109186,la traviata cd 1,preludio dell invito trascorsa coro libiam ne lieti calici alfredo che e cio tutti ,
